2002	8010008	10	8	289	42	86.52	1
2003	8007001	6	8	241	118	8268.50	2
2000	8006006	16	8	5	48	5784.96	1
2003	8002004	1	8	101	120	5120.48	3
2002	8011010	11	8	608	49	1938.44	1
2000	9003005	3	8	623	NULL	52.22	1
1999	8008001	8	8	27	69	8534.61	1
2002	8009002	9	8	54	66	6078.60	1
2001	8010002	10	8	115	132	2005.08	2
2003	8014007	4	8	900	21	2407.44	1
2003	8007010	7	8	267	32	1551.36	1
2003	8008004	8	8	645	146	676.70	2
2000	8009004	9	8	832	23	911.72	1
2000	8007005	7	8	406	65	5025.80	1
2002	9015006	7	8	229	59	3391.32	1
2001	8016004	16	8	236	8	493.92	1
2000	8015008	2	8	442	146	3540.21	3
2001	8003008	3	8	297	94	7028.53	2
2001	8008009	1	8	243	95	820.80	1
1998	8015007	15	8	122	47	2575.13	1
1999	8006009	6	8	83	39	2553.72	1
2000	4004001	4	8	87	96	473.28	1
1999	8001004	1	8	603	27	2043.63	1
1999	8013009	13	8	101	38	1016.88	1
2001	8008002	8	8	373	177	7440.84	2
2002	8009010	9	8	437	52	369.44	2
2001	8004008	4	8	167	3	126.39	1
2003	8006007	6	8	85	31	548.70	1
1999	8011005	11	8	165	18	886.50	1
1998	8007009	7	8	140	74	186.48	1
1999	8009005	9	8	461	233	4319.18	4
2002	7002004	11	8	47	75	9711.51	2
2002	8002007	2	8	464	10	421.30	1
1998	8010002	10	8	32	93	660.30	1
2003	3004001	4	8	357	38	141.36	1
1999	8016010	16	8	598	10	160.30	1
1998	8002009	2	8	275	130	6112.24	2
2000	8015008	15	8	964	47	584.68	1
2001	2004001	5	8	452	56	2385.48	3
1999	8005010	5	8	664	114	1476.58	2
2001	8016002	16	8	35	67	2137.76	2
2000	8012004	12	8	58	74	2960.74	1
2000	8012003	12	8	469	59	1351.10	1
2000	5001001	1	8	239	112	11413.74	2
2003	8007001	7	8	304	39	874.64	2
2003	8002007	2	8	194	59	1496.83	1
2003	7007007	7	8	18	81	2898.18	1
2002	9003009	3	8	111	13	331.63	1
1999	8008001	8	8	499	84	4414.20	1
2003	8005010	5	8	10	21	419.03	2
2002	8006002	6	8	37	96	2483.52	1
1998	8003007	3	8	304	99	3620.43	1
2000	8015008	6	8	795	160	8658.36	3
2000	8008010	8	8	138	80	1494.40	1
1998	8005002	5	8	271	76	2374.44	2
2000	8001002	1	8	617	75	4179.00	1
2003	6010001	10	8	47	83	4926.88	1
1998	8012003	12	8	82	99	5069.79	1
1999	8003003	3	8	68	157	2696.38	2
1999	8004001	4	8	474	4	102.52	1
2002	3004001	4	8	357	158	215.59	2
2002	8003003	3	8	418	160	7745.47	2
2003	7002004	11	8	47	11	109.34	1
1998	8005008	5	8	184	22	841.50	1
2002	8004008	4	8	287	33	2971.98	1
2000	8001003	1	8	474	81	3073.95	1
2003	3002001	13	8	990	68	2985.20	1
1998	8014001	14	8	489	178	7211.28	3
1998	8015003	15	8	678	68	NULL	1
1999	8002004	2	8	896	26	984.88	1
2000	8001005	1	8	794	101	6666.60	2
2002	8006010	6	8	88	54	1619.78	2
2003	8007004	7	8	642	54	26.10	2
2003	8011006	1	8	796	16	2270.76	2
1998	8009008	9	8	250	23	320.62	1
1998	8016007	16	8	227	71	452.17	2
2003	8003009	3	8	310	52	3277.56	1
2000	8003010	3	8	239	8	616.96	1
1998	8013007	13	8	269	157	5590.98	2
1999	8014007	14	8	179	64	105.60	1
2003	4004001	4	8	952	49	986.37	1
2002	8007003	3	8	236	99	5825.16	1
1998	8009006	9	8	168	19	338.20	2
2002	8001010	1	8	465	22	500.06	1
2002	8014005	2	8	268	99	8241.75	1
2000	8012001	12	8	248	NULL	44.10	1
2002	8003006	10	8	21	100	4485.00	1
1998	8014005	14	8	75	24	1419.84	1
1998	8007005	7	8	473	65	1232.40	1
1999	8005003	5	8	588	59	1422.81	2
2001	8016004	16	8	702	97	2277.27	2
1998	8009004	9	8	582	45	2961.95	2
2000	8003003	3	8	418	90	756.36	2
1999	8008008	8	8	270	72	2730.51	2
2002	1003002	1	8	150	20	566.00	1
1998	8008007	8	8	264	27	314.01	1
2003	1003001	3	8	27	74	5520.69	2
2003	8004002	4	8	446	106	6055.94	2
2002	1001001	7	8	165	48	2412.46	3
2003	8004005	3	8	388	66	700.92	1
2000	8009008	2	8	308	135	10247.84	3
1999	8006002	6	8	506	98	2261.84	1
2001	8005002	4	8	17	50	747.50	1
2000	8002009	2	8	186	106	1002.34	2
1999	8005009	5	8	191	77	2211.44	1
2002	8001010	1	8	512	100	NULL	1
2002	8013002	13	8	25	120	2844.87	2
2000	8006002	2	8	286	56	210.70	2
1998	8006007	6	8	258	89	513.36	2
1999	8007001	7	8	598	85	3774.78	2
1999	8006006	6	8	401	79	1387.24	1
1999	8004005	4	8	295	153	5921.19	2
2000	9012011	5	8	962	158	11911.72	3
2000	8012010	13	8	318	36	3637.08	1
2001	8012006	12	8	255	86	2303.08	1
1998	8006008	6	8	407	239	8726.56	3
2001	8010006	10	8	298	58	616.54	1
2000	10005015	5	8	342	99	606.87	1
2000	8011005	11	8	584	225	6898.87	3
1998	8014003	14	8	96	71	1771.45	1
2002	8010010	10	8	179	29	332.92	1
1998	8014007	14	8	179	93	2793.72	1
2003	8001010	1	8	465	29	950.91	1
2002	3004001	4	8	381	31	850.64	1
2002	10008014	8	8	35	37	284.53	1
1998	8016006	16	8	602	93	448.77	2
1999	8007009	7	8	148	44	2738.56	1
2002	8007002	7	8	590	71	335.12	1
2001	8003004	3	8	269	146	2546.08	3
1998	8014005	14	8	247	13	133.25	1
1998	8005001	5	8	534	39	54.99	1
2003	8012008	12	8	27	15	1748.70	1
2003	7016008	10	8	302	44	1015.08	1
2000	8015009	15	8	10	27	215.73	1
2003	8008006	8	8	30	143	10360.06	3
1998	8001010	1	8	465	88	5762.24	1
2002	1002001	6	8	308	92	368.00	1
2003	1004001	12	8	451	34	1088.68	1
2002	8005009	3	8	249	43	625.22	1
1999	8006007	6	8	602	70	10626.70	1
2002	8008010	8	8	257	93	1148.55	1
2001	8014004	4	8	628	10	778.00	1
2001	10003006	7	8	445	54	473.04	1
1998	8009006	9	8	177	49	348.88	1
1999	8007001	7	8	931	56	50.15	2
1999	8015003	15	8	74	61	2575.42	1
2000	8012009	12	8	99	149	10169.63	2
1998	8001007	1	8	154	NULL	NULL	1
2001	8008010	8	8	104	160	2954.13	2
2003	8011010	11	8	136	59	2417.23	1
1999	8005006	5	8	89	92	476.56	1
1998	8014009	14	8	11	9	25.20	1
2002	8013010	13	8	78	69	867.33	1
2003	8006006	6	8	604	95	10749.25	1
2002	6008001	11	8	166	78	716.82	1
2001	8013004	2	8	576	163	2377.97	3
2002	2003001	3	8	948	41	628.12	1
2003	8005006	5	8	489	52	2167.95	2
2001	8016006	16	8	602	13	29.90	1
2003	8016006	1	8	152	60	1374.60	1
2000	8010002	10	8	874	81	1795.77	1
2001	8013006	13	8	466	NULL	NULL	1
2001	8011004	11	8	116	23	477.48	1
1998	8005005	5	8	523	37	1834.47	2
1999	8009009	9	8	111	55	628.10	1
2002	8016010	16	8	176	26	303.16	1
2000	8004004	4	8	498	22	218.24	1
2002	5003002	9	8	214	74	533.54	1
1999	8010003	10	8	553	48	510.24	1
1998	8008001	8	8	70	117	3431.82	2
2000	8005008	5	8	48	93	9057.27	1
2003	8012001	3	8	564	8	841.44	1
2001	8001002	1	8	609	96	3361.68	2
2002	8016004	16	8	575	88	7812.09	2
2002	8004005	13	8	116	77	29.26	1
2002	10009001	14	8	213	61	1848.30	1
1999	8008009	8	8	268	267	10005.09	3
2000	8016010	16	8	203	84	3898.44	1
2002	8007007	7	8	234	112	5473.27	2
2002	8014007	14	8	486	37	518.30	2
2002	1002001	10	8	215	4	548.60	1
2000	8012005	12	8	421	59	2793.40	2
1998	8014005	14	8	581	36	966.60	1
1999	8001005	1	8	53	70	2333.80	1
2000	8004010	3	8	334	27	802.71	1
2001	9004003	4	8	191	151	7131.05	2
2002	8011003	4	8	522	13	396.24	1
2003	3002002	2	8	459	27	105.84	1
2000	8016006	16	8	602	69	6156.66	2
2000	8013003	13	8	520	61	3955.24	1
2002	5002002	2	8	673	52	4129.32	1
2001	8003006	3	8	55	140	9547.50	2
2003	9002009	15	8	373	20	725.00	1
2003	8009002	10	8	485	146	8119.68	3
1999	8008010	8	8	427	NULL	3654.88	1
1999	8014002	14	8	89	226	7112.60	4
2001	5002001	2	8	236	16	25.60	1
2001	8008002	6	8	72	90	650.70	1
2000	8012005	12	8	372	15	1250.10	1
2002	8008007	7	8	687	247	12416.24	4
1999	8007004	7	8	469	27	3764.61	1
1998	8008007	8	8	433	109	3403.88	2
2003	8014007	3	8	156	57	189.81	1
2003	8014008	14	8	362	43	3230.35	2
2000	8002003	2	8	131	59	135.70	1
1999	8005009	5	8	215	107	11974.55	2
1998	8012006	12	8	839	165	7676.70	2
2001	8009002	9	8	279	93	5890.14	2
1999	8011009	11	8	906	128	9622.09	2
1998	8015001	15	8	393	NULL	31.04	1
2001	8007006	5	8	238	6	34.02	1
2002	8010008	10	8	143	132	7227.01	2
1998	8002007	2	8	939	22	858.66	1
2002	8015001	2	8	141	7	292.88	1
2002	8005004	4	8	566	50	2523.00	1
2003	8005010	5	8	274	91	2016.56	1
1998	8004006	4	8	224	60	2523.00	1
2000	8003009	3	8	407	192	1326.63	3
1998	8009004	9	8	258	60	130.20	1
2003	8015010	15	8	496	112	2048.76	2
2001	8014002	14	8	257	49	466.97	1
1999	8014004	14	8	481	NULL	NULL	1
1998	8011001	11	8	226	34	2525.26	2
2002	8012002	2	8	798	214	13279.41	3
2002	8011010	11	8	144	180	4960.97	3
2000	8011003	11	8	721	44	4917.33	2
2001	8008006	3	8	271	4	260.04	1
2003	8008008	8	8	270	41	1013.76	2
2003	4004001	7	8	273	62	4056.04	1
2001	10001010	1	8	128	217	3741.64	3
1998	8016001	16	8	13	92	6261.27	2
2003	3004001	4	8	851	100	435.00	1
1999	8004007	4	8	127	79	184.07	1
2001	8008004	8	8	827	96	4642.56	1
2003	9014009	8	8	167	30	1088.40	1
2000	8014009	14	8	515	21	3500.07	1
1998	8005003	5	8	588	70	3990.70	1
2003	8003007	3	8	104	80	326.72	2
2000	8010008	10	8	48	99	2708.85	3
2001	3004001	15	8	489	165	2993.27	3
1999	8015007	15	8	995	75	5364.61	3
2002	8007004	7	8	233	150	1503.64	2
1999	8010005	10	8	249	81	5282.82	1
2002	8015008	15	8	265	30	1809.90	1
1999	8013008	13	8	64	14	13.72	1
1999	8007010	7	8	774	70	1542.80	1
2002	3004001	4	8	299	36	3664.08	1
2001	8001010	1	8	308	13	131.43	1
1998	8016001	16	8	585	30	839.70	1
2001	8013010	13	8	898	29	1761.09	2
2003	8001004	1	8	575	63	4705.47	1
2003	8007008	7	8	681	76	8648.80	1
2000	8003006	3	8	158	33	342.21	1
1998	8004005	4	8	37	97	788.61	1
2001	8011002	11	8	293	48	95.04	1
1998	8008003	8	8	765	97	1096.12	2
2000	8008004	8	8	296	135	998.50	2
2002	8006008	6	8	340	81	6333.30	2
1998	8005009	5	8	328	81	1948.86	1
2001	8007010	7	8	46	129	5066.52	2
2000	10011006	11	8	225	7	528.78	1
1998	8015007	15	8	94	168	10622.49	3
1998	8001004	1	8	224	203	12940.16	3
2002	1001001	15	8	840	92	8857.37	3
2001	8003008	6	8	296	42	886.62	1
2002	8008004	8	8	261	68	4249.32	1
2001	10012003	12	8	980	98	2358.86	1
2002	8001002	1	8	258	130	4670.90	2
2000	8003008	3	8	381	19	243.01	1
1999	8008004	8	8	645	174	1696.00	3
1999	8007010	7	8	267	181	11262.94	4
1999	8006008	6	8	605	14	389.76	1
2003	8004008	4	8	48	16	32.00	1
1998	8008005	8	8	223	99	280.17	1
1999	8008010	8	8	11	72	3517.76	2
2002	8009008	9	8	578	85	1065.05	1
1999	8006002	6	8	291	54	4947.48	1
1999	8008009	8	8	330	58	2171.54	2
2001	8007008	4	8	85	95	2992.50	1
2001	8016006	16	8	59	138	4700.04	4
2001	8001005	9	8	455	99	2863.08	1
2000	8010006	10	8	285	85	3587.85	1
2003	8001010	1	8	518	120	5338.06	2
2003	8001010	1	8	662	66	4016.76	1
2001	8012008	4	8	370	93	454.77	1
1998	8014005	14	8	397	191	3949.32	4
2000	8003008	3	8	80	95	2581.15	1
2002	7016001	16	8	185	93	1814.50	3
2000	8011002	2	8	295	22	2071.96	2
2003	4003001	3	8	320	62	1835.20	1
2002	8014008	2	8	113	115	732.75	2
2002	8007003	5	8	385	90	675.00	1
1998	8002005	2	8	526	35	3222.45	1
1998	8016005	16	8	7	82	3032.70	3
2003	10005017	1	8	102	20	804.60	1
2003	8010004	10	8	980	42	2042.40	2
1999	8005003	5	8	280	81	4190.94	1
2001	8015010	15	8	313	11	70.07	1
1999	8009003	9	8	34	33	1913.67	1
2001	5003001	11	8	157	57	230.28	1
1999	8005005	5	8	184	112	1612.19	2
1999	8009001	9	8	134	21	173.25	1
1998	8013008	13	8	103	13	247.26	1
1998	8013001	13	8	26	79	274.92	1
2002	8013003	13	8	666	15	127.50	1
2002	8011007	11	8	223	43	3639.95	1
2001	8001002	1	8	338	41	2145.12	1
2003	2001001	3	8	154	22	294.14	1
2000	8010008	10	8	47	142	6558.23	2
1999	8006005	6	8	295	56	4051.04	1
2002	8006008	6	8	307	104	3115.46	2
2000	8012004	12	8	117	38	76.38	1
1999	8013008	13	8	471	24	1829.28	1
2001	8003006	3	8	525	41	142.27	1
2002	8016010	1	8	365	52	601.64	1
2000	8009008	9	8	811	NULL	273.80	1
2002	3002001	2	8	82	11	23.65	1
2002	2001001	2	8	93	43	320.42	2
2001	8001006	1	8	249	90	2179.80	1
2003	8012008	3	8	246	150	1521.80	3
2002	8002006	2	8	643	83	2554.12	3
2002	2004002	8	8	33	84	1895.88	1
2001	8014006	14	8	613	72	3026.16	1
2003	8002001	2	8	186	43	2610.10	1
2001	8006008	6	8	646	46	562.38	2
1998	8006003	6	8	331	191	5487.66	3
2001	4004001	4	8	550	91	4668.30	1
1998	8005001	5	8	301	85	207.40	1
1999	8001007	1	8	389	17	1009.63	1
2003	8009009	9	8	645	75	2499.00	1
2002	5004001	4	8	380	70	452.20	1
2003	8007008	7	8	193	144	2705.95	3
2000	8006010	4	8	395	2	52.76	1
1998	8012002	12	8	431	89	1496.98	1
2001	8015010	15	8	561	159	7977.25	2
1998	8016003	16	8	251	52	135.72	1
2000	8003008	3	8	297	30	589.74	2
1998	8015006	15	8	567	150	7864.24	2
2002	10004001	1	8	107	96	2363.52	1
1998	8016001	16	8	33	113	3409.85	2
1999	8008002	8	8	728	76	988.76	1
2000	8015010	15	8	313	23	327.84	2
2002	8006008	6	8	219	66	883.30	2
2001	5002001	16	8	322	128	5819.28	2
1998	8005010	5	8	664	30	147.30	1
2000	8009009	9	8	29	83	0.00	1
1999	8011009	11	8	396	107	7429.30	3
2002	7003003	3	8	529	82	7175.00	1
2001	8008008	9	8	47	51	20.40	1
2001	2001001	9	NULL	415	1260	55032.54	22
2003	8014008	2	8	113	NULL	NULL	1
1999	8006002	6	8	37	35	682.15	1
2002	8002004	2	8	51	85	4376.65	1
1998	8015003	15	8	307	66	4214.10	1
1999	8011001	11	8	148	73	121.45	2
2000	8001005	1	8	17	34	1921.00	1
2000	8011010	9	8	656	53	3538.28	1
1999	8012007	12	8	170	85	731.85	1
2000	8012008	12	8	52	86	8323.94	1
2002	1001001	1	8	146	66	1296.78	2
2002	8002001	3	8	133	64	844.16	1
2000	8016006	16	8	380	129	5531.06	2
2000	8016003	16	8	552	78	7611.24	1
1998	8008006	8	8	174	84	1078.56	1
1998	8007007	7	8	59	90	12474.00	1
1998	8005009	5	8	215	94	4040.12	1
2003	8010008	10	8	143	58	1759.72	1
2000	8015007	15	8	258	79	795.73	3
2000	8004004	4	8	38	63	1106.04	3
2000	8009005	9	8	407	100	993.00	1
2002	8015006	15	8	303	149	6575.68	2
1998	8014009	14	8	607	2	19.88	1
1998	8009002	9	8	379	75	2873.25	1
2003	1002001	2	8	298	38	3635.46	1
1999	8011009	11	8	16	64	56.96	1
2003	8001001	3	8	429	125	4933.26	3
2001	8006004	6	8	255	55	2580.20	2
1998	8005006	5	8	248	111	3964.41	2
2001	4002001	2	8	97	16	550.24	1
1999	8012010	12	8	1	9	31.68	1
1998	8003007	3	8	485	83	8293.36	1
2001	8004002	4	8	72	87	12396.63	1
2003	8014007	14	8	27	46	263.12	1
2002	8010002	10	8	548	75	1741.14	2
2002	6012005	5	8	519	42	371.28	1
2001	8016010	16	8	597	142	3458.91	4
2001	8003002	3	8	361	92	10064.80	1
2001	8010008	2	8	723	50	578.00	1
1998	8016006	16	8	59	63	2147.67	1
2002	8011007	11	8	232	122	5559.18	2
1998	8016007	16	8	131	83	0.00	1
2002	8012008	12	8	212	79	1479.67	1
2002	5002002	8	8	802	106	3294.38	2
2003	8014006	14	8	146	84	417.48	1
1999	8015003	15	8	289	25	741.00	1
1998	8013007	13	8	372	62	2219.60	1
2000	8005002	5	8	271	20	16.60	1
1999	8015008	15	8	964	69	4222.80	1
2002	5001001	9	8	66	92	2047.92	1
1998	8008003	8	8	496	6	74.16	1
2000	8008009	8	8	302	120	2879.28	2
2000	8008009	8	8	461	86	2526.38	2
1998	8016010	16	8	592	62	273.42	1
2001	8005002	5	8	808	87	9076.71	1
2000	8002010	2	8	629	39	1385.67	1
2001	8006010	6	8	260	17	207.40	1
2002	2002001	4	8	433	160	4457.38	3
1999	8016003	16	8	304	34	1794.18	1
2003	7007007	2	8	407	115	4538.33	3
2001	8001006	9	8	143	199	4422.01	3
1999	8009006	9	8	310	98	2919.58	3
2003	8010008	10	8	296	47	1332.45	1
2003	8006004	6	8	13	124	1495.80	2
2003	9008012	8	8	799	41	438.70	1
2001	8013010	13	8	894	211	5046.32	3
2001	8014010	14	8	74	137	714.14	2
1999	8012009	12	8	520	106	2729.38	2
2001	8015004	15	8	721	147	1366.83	3
2001	10002017	13	8	315	26	384.80	1
2002	9012009	16	8	88	28	1646.40	1
1998	8002004	2	8	347	9	974.97	1
2001	8014006	14	8	94	10	410.30	1
2003	7001001	15	8	174	61	2346.67	1
1999	8015001	15	8	167	46	2739.30	1
2002	8001008	1	8	293	21	558.18	1
1999	8007007	7	8	59	NULL	NULL	1
2000	8004004	4	8	238	8	544.08	1
2002	8009005	7	8	388	63	2955.33	1
2001	8005003	5	8	28	124	1702.04	2
1999	8006009	6	8	311	47	37.13	1
2000	8002010	2	8	505	20	1480.20	1
2002	8016007	5	8	988	15	893.10	1
2003	8015008	15	8	570	86	162.54	1
1999	8006001	6	8	650	50	5817.00	1
1998	8003003	3	8	107	21	196.14	1
2003	8001010	1	8	602	56	7643.16	2
1999	8012005	12	8	343	88	25.52	1
2001	8013007	13	8	120	85	4008.60	1
2000	8002007	2	8	230	75	4460.25	1
1998	8010001	10	8	307	64	2832.92	2
2002	8009002	9	8	619	83	1769.62	3
2001	7011007	11	8	517	91	990.08	1
1998	8014001	14	8	56	NULL	19.24	1
2000	8002007	2	8	594	66	828.30	1
2001	7005005	5	8	135	78	6093.36	1
2002	5004001	7	8	552	82	0.00	1
1998	8014005	14	8	218	165	9014.17	3
2002	8009004	3	8	754	60	1201.80	1
1998	8009009	9	8	218	21	78.33	1
2002	8013004	13	8	45	13	1531.53	1
2002	8007008	7	8	260	87	1117.95	1
2001	8012008	12	8	82	47	363.31	1
2001	8012006	4	8	103	70	2127.44	2
1998	8006007	6	8	758	66	1069.86	1
1999	8012002	12	8	431	82	3779.38	2
1998	8012005	12	8	449	35	183.05	1
2000	8011009	11	8	81	153	8876.04	2
2002	8003003	3	8	817	28	2338.71	2
2003	8003010	3	8	606	57	4076.64	1
2003	8016008	16	8	531	58	823.60	2
2000	8005009	5	8	810	35	578.20	1
1998	8002005	2	8	25	26	1577.94	1
2002	8016005	2	8	31	154	1457.25	2
2003	8013009	13	8	104	105	1238.88	2
2001	8014008	14	8	362	39	133.77	1
2002	8012008	3	8	246	20	85.20	1
2003	8015004	15	8	721	233	6251.17	3
1998	8015010	15	8	702	127	1522.00	2
1998	8012008	12	8	167	91	1988.35	1
2003	8014003	14	8	563	25	1111.00	1
2000	8010006	10	8	383	70	2427.90	2
1999	8003008	3	8	55	15	224.25	1
2002	8001002	1	8	617	76	4890.60	1
2003	8014004	14	8	481	26	2282.02	1
2003	8011010	11	8	860	188	5372.52	2
1999	8016002	16	8	73	133	4846.66	2
1998	8016002	16	8	129	57	3157.23	1
1998	8014001	14	8	32	92	1102.41	2
1999	8016009	16	8	67	46	1743.89	2
2000	8007001	7	8	219	48	3679.20	1
2000	8013006	13	8	7	73	6271.43	1
2001	8004002	4	8	46	100	228.00	1
2003	8015002	15	8	303	99	6567.01	2
2003	2001001	1	8	175	37	1601.36	1
2000	8001002	1	8	363	11	81.40	1
2002	6007001	7	8	582	4	175.68	1
1999	8016009	16	8	650	56	209.44	1
2001	8008002	8	8	859	88	7955.20	1
2001	6015005	5	8	228	41	2760.12	1
2002	9010011	12	8	624	33	699.60	1
2000	8007009	7	8	322	NULL	1635.14	1
2001	8012001	12	8	326	15	1901.85	1
1999	8004007	4	8	427	81	3547.80	1
1998	8008007	8	8	379	83	6021.96	2
2002	8001008	1	8	30	53	1778.66	2
1998	8010010	10	8	512	25	615.75	1
2003	8001006	1	8	249	153	14112.49	2
2001	8011004	1	8	792	42	2621.22	1
2001	8004008	4	8	355	33	1561.23	1
1999	8011005	11	8	301	62	7516.26	1
1999	8004007	4	8	48	16	155.94	2
2001	2003001	3	8	289	116	7661.16	2
2000	9011011	11	8	296	66	1720.62	1
2001	6006003	6	8	29	67	1630.11	1
1998	8003003	3	8	261	17	94.69	1
2002	3001001	1	8	363	89	2723.40	1
1998	8006003	6	8	265	164	11750.36	2
2001	1003001	3	8	220	50	239.09	2
2003	8010005	10	8	798	66	1158.30	1
2003	8005009	3	8	249	117	927.08	2
2000	8003010	3	8	490	97	134.83	1
2001	8004006	4	8	184	98	9876.44	1
1999	8016009	16	8	123	4	103.32	1
2002	8013008	13	8	64	98	5652.64	1
2001	1001001	9	8	92	85	5258.95	1
2002	8003010	3	8	277	81	2424.63	2
1999	8013003	13	8	95	54	1103.76	1
2003	8002009	3	8	211	23	1246.60	1
1999	8008006	8	8	30	115	1187.99	2
2000	8016002	16	8	73	144	1293.12	2
2003	8002007	2	8	54	176	7805.60	2
2000	8013002	13	8	589	33	1653.45	2
1998	8010006	10	8	119	108	1076.52	2
1999	8009003	9	8	547	212	7617.82	3
1999	8015009	15	8	144	55	4091.98	2
1999	8011003	11	8	552	95	151.05	1
2001	7012005	13	8	493	92	4637.29	2
2002	8014007	2	8	70	119	4050.42	3
1999	8004009	4	8	285	49	850.64	1
2002	8013009	1	8	802	49	982.45	1
1998	8002005	2	8	549	51	2119.56	1
2001	2002001	4	8	433	1	26.17	1
2001	8004010	4	8	124	159	16494.73	2
2001	8003008	3	8	80	27	67.50	1
2000	8003008	3	8	123	77	5764.22	1
2002	8005002	5	8	808	51	2948.82	1
2000	8009001	9	8	724	66	473.88	1
1999	8005005	5	8	396	5	1.20	1
1998	8004001	4	8	85	90	1711.80	2
1998	8012002	12	8	122	16	837.12	1
2003	8004007	4	8	122	43	3299.39	1
1998	8003003	3	8	476	75	5256.00	2
2000	8003003	3	8	636	12	1234.20	1
2002	8013008	13	8	471	35	843.85	1
2002	8009009	4	8	50	38	1314.42	1
2002	1004001	4	8	106	70	1493.10	1
2001	7009005	3	8	320	62	1538.22	1
1999	8003003	3	8	344	133	10648.40	2
2002	8010006	10	8	298	3	10.50	1
2002	9015003	4	8	905	29	304.79	1
2002	8012004	12	8	498	40	1706.10	2
1999	8014001	14	8	220	16	723.68	1
1999	8009006	9	8	229	93	259.47	1
2000	8013006	13	8	51	14	1978.62	1
2002	8004004	4	8	673	44	1062.60	1
2001	8003006	3	8	260	46	448.50	1
2000	8011003	11	8	455	140	733.74	3
2000	8016007	16	8	296	66	525.36	1
1999	8002007	2	8	230	162	2254.23	2
2000	8001001	1	8	218	56	2063.04	1
2001	8009006	9	8	290	67	1692.11	2
1999	8002005	2	8	287	216	5362.33	4
2001	8011008	11	8	151	58	3507.26	1
2000	8013010	13	8	898	83	7047.34	3
1999	8011005	11	8	95	67	7886.57	1
2000	8006003	6	8	213	88	1798.24	2
2001	9013005	9	8	226	116	7078.88	2
1998	8004003	4	8	92	82	3776.10	1
2003	8003002	3	8	216	87	4360.44	1
2001	7009009	9	8	243	150	6672.12	2
2000	8016009	16	8	734	96	2162.96	2
2001	3002001	2	8	386	56	2102.80	1
1999	8016006	16	8	692	33	181.17	1
2000	8016005	16	8	311	26	1451.06	1
2003	8004008	4	8	287	5	43.05	1
2003	8011007	11	8	787	20	135.16	2
2002	8012005	12	8	616	91	3670.94	1
1999	8011003	11	8	90	184	0.00	2
2002	4003002	13	8	824	7	252.56	1
2003	2001001	2	8	93	115	1617.90	2
2001	8012006	12	8	91	16	279.04	1
1998	8002003	2	8	453	72	244.08	1
2003	8012006	12	8	255	74	2147.48	1
2002	3004001	4	8	177	88	2516.80	1
1998	8001007	1	8	770	33	36.30	1
1999	8002007	2	8	47	156	4459.16	3
2003	3003001	16	8	171	30	418.50	1
1998	8011007	11	8	697	9	699.93	1
2002	5001001	3	8	440	77	1425.27	1
2002	8009006	2	8	70	20	399.60	1
2002	8014008	2	8	156	75	3090.90	2
2001	5004001	4	8	324	79	3306.55	2
1998	8014001	14	8	590	135	700.02	2
2001	6012005	3	8	506	99	2097.30	3
1998	8012004	12	8	187	42	1749.30	1
2003	8003002	3	8	361	86	5393.06	2
2002	8015006	16	8	5	99	4906.28	2
1998	8007005	7	8	151	161	1884.88	2
1998	8016009	16	8	542	NULL	NULL	1
2000	8015010	15	8	351	70	2574.78	2
1998	8010002	10	8	630	100	8211.00	1
2001	8003004	3	8	545	56	353.92	1
1998	8012007	12	8	72	70	6231.89	2
2002	6007003	13	8	75	155	7121.10	2
1998	8001004	1	8	603	135	6547.17	3
2002	4002002	1	8	125	49	274.89	1
2000	8016004	16	8	576	74	271.58	1
2003	8011009	14	8	947	95	1278.70	1
1999	8013005	13	8	20	50	316.00	1
2002	8015005	1	8	534	121	2261.56	3
2002	3004002	13	8	784	38	590.52	1
2000	8008009	1	8	243	96	4192.96	3
1998	8015009	15	8	710	16	2512.64	1
1998	8013003	13	8	398	83	2395.38	1
2001	8011008	11	8	114	172	4676.61	3
1999	8005002	5	8	301	186	6196.86	2
1999	8001009	1	8	689	83	4358.33	1
2000	8014003	14	8	390	114	10586.12	2
1999	8014005	14	8	218	NULL	5630.10	1
2000	8013006	13	8	466	57	761.18	2
2003	8009009	11	8	154	67	NULL	1
2001	8011002	3	8	208	4	127.32	1
2003	10011001	11	8	153	81	7355.90	2
2002	8009002	9	8	291	88	1462.56	1
2002	8004001	4	8	19	118	2612.77	3
2000	8012008	12	8	27	59	0.00	1
1999	8002007	2	8	462	27	1412.64	1
1999	8001003	1	8	445	39	500.37	1
1999	8011001	11	8	237	5	119.50	1
2000	8002009	2	8	220	13	2127.06	1
2001	8011002	2	8	599	78	NULL	1
2002	1004001	5	8	279	53	1910.12	1
1998	8004005	4	8	5	137	781.82	2
1999	8007010	7	8	253	64	3000.66	2
2003	6012008	12	8	253	21	1040.76	1
2000	10011014	11	8	526	15	37.65	1
2000	4004001	8	8	416	125	5319.56	2
2001	8004008	4	8	287	55	4268.00	1
1999	8011002	11	8	293	17	332.18	1
1998	8001001	1	8	581	85	3293.75	1
2000	8012002	12	8	296	35	31.50	1
1998	8001007	1	8	265	142	867.02	2
2002	9015009	5	8	68	16	212.80	1
2002	8016004	16	8	451	98	1517.04	1
2000	8002009	2	8	301	134	663.56	2
2002	8005006	5	8	89	123	10174.41	2
